degree,count
12,18
15,8
9,30
6,88
25,1
5,154
150,1
114,1
61,1
43,1
68,1
3,1
44,1
50,1
25,3
19,7
35,2
42,1
46,1
18,6
40,1
39,1
20,4
10,19
14,9
12,13
28,2
53,1
26,1
17,5
32,1
33,1
27,1
22,1
15,10
16,3
13,16
7,69
9,29
21,1
23,1
24,1
8,39
11,9
5,148
6,91
4,7
102,1
105,1
80,1
91,1
53,1
31,2
39,1
37,1
23,2
45,1
30,4
50,1
28,1
33,2
32,1
25,3
21,3
26,1
22,2
16,6
47,1
14,9
8,49
34,1
20,2
18,4
12,14
17,8
19,4
13,3
9,23
11,14
15,7
10,20
29,1
7,67
5,140
36,1
24,1
6,97
4,10
140,1
150,1
66,1
31,1
40,2
50,1
41,1
43,1
55,1
20,6
46,1
28,2
30,1
18,10
11,11
23,2
13,13
39,1
17,4
22,3
21,3
32,1
27,2
10,22
14,9
9,33
26,3
25,1
16,4
19,1
6,81
8,58
7,45
12,17
15,1
5,156
4,11
