degree,count
35,527
34,705
12,444
37,186
42,9
36,333
8,18
38,119
9,53
39,66
10,109
41,20
7,10
43,6
46,1
49,1
6,3
44,4
45,2
23,8069
31,2023
21,7946
22,8415
26,6507
28,4411
27,5589
25,7455
18,5217
30,2772
16,3053
29,3578
24,8021
20,7061
19,6198
13,822
17,4089
15,2078
36,289
39,67
35,463
14,1339
32,1473
10,126
33,1091
34,701
11,222
37,196
12,443
8,13
9,50
41,30
38,122
40,40
43,9
42,9
44,2
7,4
45,3
5,1
48,1
49,1
6,1
24,7876
27,5415
21,7885
20,7255
26,6356
22,8217
25,7282
16,3087
28,4474
33,1062
19,6313
17,3918
34,713
29,3552
23,8402
15,2088
18,5248
14,1434
35,469
30,2748
31,2099
10,139
38,123
13,855
41,19
11,248
40,49
32,1482
12,500
37,187
39,65
36,325
8,30
43,9
7,13
42,11
9,45
5,1
44,2
47,1
45,2
6,1
22,8183
20,7261
17,4012
24,8058
30,2772
23,8141
18,5243
26,6483
29,3565
25,7402
19,6331
21,7935
28,4489
27,5524
33,993
36,286
16,2998
13,821
14,1354
12,468
15,2071
35,473
31,2033
32,1485
34,702
46,2
41,34
10,107
9,54
37,192
39,62
40,42
11,247
38,131
6,2
43,6
42,14
8,14
7,5
5,2
45,1
44,2
28,4536
32,1527
26,6494
21,7838
15,2058
18,5205
22,8303
36,271
24,7897
27,5479
20,7207
16,2997
11,242
25,7308
23,8393
19,6175
17,3965
29,3720
33,1052
31,2056
30,2815
9,44
14,1391
35,452
12,440
40,37
13,822
34,730
44,6
38,108
8,23
10,117
37,181
39,60
7,7
42,10
41,23
6,3
45,3
43,4
46,1
17,3987
19,6231
26,6518
18,5225
24,7911
28,4561
35,476
31,2074
32,1513
13,780
27,5525
25,7353
22,8172
21,7994
23,8399
30,2704
20,7185
16,2922
15,2152
36,283
12,463
29,3596
14,1337
34,680
33,1067
42,12
37,175
11,271
10,119
40,30
41,21
38,106
8,16
39,61
9,57
44,7
45,1
43,9
6,3
7,3
50,1
25,7249
23,8342
21,8058
26,6539
22,8118
31,2096
30,2713
28,4458
17,4109
20,7195
15,2108
18,5231
24,8017
27,5550
19,6304
16,2896
11,246
13,832
29,3519
14,1311
37,190
33,1101
8,17
12,501
32,1437
35,428
34,674
36,292
10,117
39,77
42,14
9,45
5,1
41,30
38,119
40,49
7,5
45,1
6,2
43,7
44,2
22,8210
27,5708
31,2047
19,6289
24,7862
23,8256
25,7302
13,796
26,6371
30,2801
17,4068
29,3593
21,7753
28,4501
33,988
32,1502
20,7193
18,5284
15,2186
16,3041
34,692
14,1373
35,475
12,496
9,56
38,106
36,294
37,191
10,129
11,248
39,67
43,6
42,18
45,4
41,27
40,46
8,16
7,4
44,1
20,7225
25,7298
23,8279
24,8001
17,4083
18,5171
32,1461
30,2812
26,6591
19,6096
16,2984
28,4537
22,8279
31,2073
14,1304
11,239
15,2030
21,8068
27,5487
12,477
29,3538
34,726
13,826
10,111
37,169
36,307
35,463
33,1046
39,62
9,48
38,109
41,20
40,35
8,17
42,11
43,9
5,1
45,2
44,3
7,1
6,1
18,5103
33,977
25,7285
22,8439
19,6240
27,5531
24,7991
16,3044
20,7155
21,7849
30,2685
31,1997
29,3683
23,8215
17,4136
28,4552
26,6495
32,1497
11,264
13,855
14,1327
15,2077
12,496
38,107
34,721
10,122
9,40
36,299
35,456
37,186
39,62
8,15
41,22
6,1
7,14
43,5
40,34
42,17
44,4
47,1
45,1
30,2814
23,8197
22,8436
19,6299
24,8018
21,7813
20,7402
25,7310
13,833
29,3479
28,4625
16,2877
27,5474
26,6500
33,1026
12,492
14,1365
18,5112
17,3986
15,2062
31,2026
35,462
38,98
34,718
32,1499
36,311
37,156
40,44
11,251
39,55
9,52
41,23
7,6
10,130
42,12
43,8
8,18
6,3
45,1
47,1
5,2
44,1
46,3
28,4598
18,5154
25,7426
26,6455
24,7817
19,6178
22,8543
27,5476
17,3964
23,8213
31,2108
33,1030
20,7159
21,7839
29,3615
11,239
15,2116
30,2780
32,1498
12,483
16,2906
41,16
13,884
14,1396
35,471
34,674
10,125
36,301
38,116
9,53
37,196
39,70
40,49
8,18
42,16
7,8
44,2
49,1
45,3
5,1
6,1
46,1
43,1
27,5523
20,7200
26,6561
23,8288
30,2820
19,6097
29,3550
22,8288
21,8049
28,4530
17,4004
13,829
25,7336
24,7906
15,2067
18,5141
38,123
36,278
31,2090
32,1500
9,50
33,994
16,3091
34,687
11,243
14,1376
37,167
41,24
10,117
12,458
35,463
42,18
40,35
39,64
8,14
44,3
7,6
43,5
45,3
6,1
46,1
25,7440
27,5608
22,8326
20,6949
21,7975
28,4588
23,8133
24,7955
26,6515
19,6108
30,2712
13,800
15,2056
18,5291
17,4039
33,1023
16,2951
32,1543
29,3660
35,497
10,129
14,1399
12,438
11,225
31,2049
34,723
39,76
36,304
38,126
37,201
9,52
8,24
7,3
40,40
6,4
41,17
45,7
42,7
48,1
44,3
43,3
