degree,count
49,1
21,7
26,4
15,17
28,3
22,10
37,1
18,3
29,3
9,61
12,29
16,13
17,8
11,25
8,77
7,104
6,185
5,290
4,9
358,1
110,1
75,1
31,3
115,1
33,4
51,1
35,2
58,1
38,1
42,2
27,6
22,7
47,1
45,1
48,1
19,8
26,4
46,1
59,1
37,3
43,1
15,19
16,15
9,70
25,3
7,130
10,42
23,6
36,1
24,4
11,38
18,9
17,4
41,1
32,2
28,2
13,21
20,3
8,72
14,20
6,181
12,12
5,275
4,16
3,2
174,1
85,1
55,2
143,1
88,2
62,1
76,1
61,1
75,1
17,11
21,4
25,2
23,9
93,1
46,1
20,8
59,1
24,4
68,1
30,2
14,17
28,2
29,2
32,3
22,6
47,2
10,48
41,1
19,9
26,4
35,2
31,1
11,34
13,27
18,9
8,89
9,57
37,1
27,1
16,8
12,28
15,13
7,127
4,9
6,167
5,278
273,1
113,1
129,1
67,1
109,1
37,1
96,1
48,2
19,13
13,15
27,6
25,2
46,2
28,1
26,5
29,4
33,1
41,2
31,3
35,2
45,1
15,10
14,12
22,5
32,1
11,40
43,1
23,5
17,11
20,4
30,2
24,9
10,47
16,21
12,30
9,53
18,10
8,98
6,174
5,292
7,94
21,1
4,14
112,1
148,1
131,1
70,2
34,1
64,2
37,1
46,2
50,2
42,2
62,1
39,2
55,1
79,1
30,4
27,1
25,3
38,3
43,1
51,1
14,23
24,4
15,17
35,1
40,2
21,2
31,1
41,1
7,114
26,2
19,8
17,13
13,23
47,1
23,6
16,13
9,70
29,2
18,6
33,2
28,2
20,6
5,289
10,37
22,3
8,81
12,21
11,31
6,175
4,11
