degree,count
29,586
34,69
31,255
32,159
10,135
37,14
35,41
8,27
9,66
36,32
38,6
4,1
39,3
7,6
41,1
5,2
23,2386
27,1029
13,679
14,902
26,1441
18,2421
25,1791
22,2662
16,1808
20,2926
21,2831
32,156
15,1358
31,254
19,2796
24,2074
17,2146
12,383
34,69
28,826
30,415
35,35
29,569
11,227
33,111
37,15
10,129
8,27
9,62
38,6
36,18
6,7
7,6
40,2
41,1
21,2856
24,2022
18,2598
25,1668
26,1402
19,2824
15,1374
31,279
22,2685
13,650
28,800
29,522
27,1109
16,1788
17,2143
23,2350
11,224
34,57
33,100
12,415
20,2882
14,940
35,34
30,376
32,165
36,25
9,68
10,137
7,12
8,33
38,10
37,8
41,3
40,3
4,1
42,1
3,1
6,2
39,1
22,2667
32,174
14,974
27,1100
18,2464
23,2424
7,4
24,2067
15,1373
29,558
20,2959
16,1848
19,2690
17,2140
25,1711
21,2787
8,17
26,1425
10,131
13,678
31,231
9,61
28,769
34,75
36,20
12,398
30,429
11,239
33,98
39,3
35,37
37,10
42,1
38,3
6,2
40,1
26,1269
19,2690
25,1699
23,2370
28,767
21,2920
17,2108
16,1764
29,576
13,680
20,2928
24,2107
22,2658
9,53
31,232
8,27
27,1005
32,179
18,2546
35,42
12,456
34,57
15,1351
30,386
7,15
14,1120
10,121
33,110
11,271
36,31
38,8
37,9
43,2
39,7
6,3
40,1
25,1761
18,2536
22,2592
14,1006
12,459
20,2846
16,1816
24,2076
13,628
26,1449
23,2382
15,1379
27,1072
21,2797
19,2700
17,2188
11,235
30,365
29,592
28,781
33,113
31,255
9,65
34,57
32,172
36,25
10,128
37,7
8,25
35,36
6,6
39,2
7,7
40,1
38,8
5,1
20,2934
14,952
26,1369
18,2517
22,2669
23,2323
17,2160
24,2045
10,137
25,1790
21,2854
19,2727
16,1735
15,1372
33,126
27,1077
13,652
29,570
31,257
35,46
32,192
36,27
28,786
30,387
12,425
11,261
7,9
8,20
34,65
9,61
38,5
37,11
5,3
39,1
42,1
6,2
25,1711
24,2087
20,2938
15,1337
21,2826
22,2747
23,2380
16,1698
11,268
17,2266
19,2765
13,670
27,1060
26,1395
14,1035
18,2378
29,568
32,153
12,416
28,792
10,113
31,248
33,100
30,384
9,61
8,26
34,55
5,1
37,13
38,8
35,29
36,21
7,10
39,5
6,3
40,1
21,2764
22,2696
16,1848
19,2720
32,128
18,2478
29,581
30,404
25,1737
23,2443
17,2174
26,1316
27,1064
15,1437
33,131
20,2837
24,2039
14,1028
10,123
13,704
28,777
12,393
31,256
11,234
9,59
35,46
8,30
36,22
34,69
39,4
38,5
37,11
7,5
41,1
5,1
40,2
6,1
31,297
18,2601
25,1772
21,2791
23,2396
20,2836
24,2100
22,2596
19,2706
26,1379
17,2280
28,806
15,1339
27,1066
16,1719
12,432
29,555
14,984
11,254
13,625
30,376
34,63
36,23
7,6
32,157
8,27
33,118
35,48
10,125
9,66
38,8
37,5
40,1
39,5
2,1
6,4
5,1
16,1779
23,2420
18,2440
21,2847
27,1060
32,173
17,2155
24,2184
25,1744
19,2759
22,2567
28,811
20,2922
13,632
26,1364
14,1017
11,223
15,1321
31,263
12,375
34,67
9,83
30,383
29,599
8,20
7,11
36,21
10,144
37,19
33,111
35,42
6,1
38,8
40,2
41,1
16,1788
19,2787
23,2323
20,2795
18,2497
13,671
14,967
12,417
24,2115
22,2710
21,2818
25,1810
17,2155
15,1367
27,1060
28,801
26,1377
34,64
10,137
30,387
9,65
32,181
29,564
35,29
31,272
11,219
37,14
33,105
7,19
41,1
8,26
42,1
36,12
38,7
6,4
5,1
39,2
24,2086
21,2829
29,558
15,1393
16,1829
20,2906
18,2478
19,2707
22,2678
25,1745
26,1351
30,425
17,2162
28,779
23,2421
12,402
38,10
14,915
27,1079
33,115
13,631
31,264
11,249
32,166
35,39
7,13
34,64
9,60
8,30
10,132
36,24
37,18
41,1
6,3
39,3
5,1
40,2
