degree,count
79,1
46,3
38,4
60,1
44,4
115,1
55,1
61,1
76,2
53,3
57,2
101,1
34,5
30,5
62,1
116,1
40,7
72,1
32,6
66,2
68,1
83,1
41,6
51,1
107,1
20,34
45,2
21,15
31,6
19,23
49,2
39,4
17,45
24,23
48,1
27,11
35,7
94,1
25,19
23,17
29,9
56,1
43,1
16,48
54,2
12,138
22,22
28,6
33,6
11,137
42,3
36,4
52,2
13,92
63,1
15,47
10,191
9,234
18,34
14,66
8,350
7,468
5,1198
6,713
4,11
3,1
415,1
298,1
248,1
313,1
108,2
151,1
222,1
23,19
83,1
63,2
79,2
82,1
78,1
122,1
65,1
100,1
76,2
73,1
128,1
149,1
25,11
35,7
42,4
80,1
32,7
60,1
69,1
59,3
67,1
31,8
95,2
43,1
85,1
46,6
55,1
56,1
57,1
37,9
18,39
22,13
21,26
45,1
24,17
28,11
34,4
40,4
61,2
16,54
53,1
26,16
12,98
52,3
33,4
49,2
20,29
41,2
15,65
27,11
38,2
17,48
47,1
11,170
44,2
48,3
19,26
36,3
14,65
39,1
30,5
62,1
13,88
51,1
9,245
10,183
29,10
8,347
7,501
6,716
5,1158
4,10
400,1
417,1
180,1
157,1
127,1
83,2
215,1
64,1
85,1
107,2
56,1
147,1
136,1
72,3
95,1
60,2
78,1
77,1
133,1
63,3
46,7
33,6
140,1
30,9
38,5
91,1
35,6
24,13
39,1
51,5
31,4
73,2
84,1
47,3
40,3
70,1
23,19
75,1
54,1
53,2
79,1
34,4
45,5
20,26
81,1
18,37
32,3
44,1
22,22
27,16
52,1
14,75
26,13
42,2
65,1
21,33
28,11
55,1
43,3
25,8
66,1
15,74
19,35
37,5
61,1
7,503
41,1
17,38
36,1
29,10
16,40
10,211
9,244
12,118
13,74
11,131
8,348
4,15
6,694
5,1170
505,1
409,1
143,1
218,1
32,8
165,1
124,1
69,1
54,2
119,1
47,1
232,1
65,3
86,2
183,1
38,7
51,3
37,4
83,1
103,1
147,1
56,2
30,6
41,3
120,1
44,2
58,2
70,1
68,1
74,1
42,3
36,4
57,2
34,11
35,2
76,1
78,1
49,3
50,1
39,7
67,1
31,6
21,18
19,31
52,2
45,2
43,3
33,9
28,11
53,2
22,19
62,1
18,36
26,10
61,1
24,20
20,40
64,1
12,96
16,50
46,2
40,1
15,67
23,16
17,45
10,188
60,1
27,12
13,94
29,5
25,11
9,223
14,71
6,731
11,153
8,354
48,1
7,451
5,1207
4,7
623,1
167,1
287,1
149,1
163,1
123,1
52,1
153,1
192,1
122,1
88,1
53,2
73,2
91,1
48,2
75,2
97,1
72,2
85,1
64,1
44,2
100,1
34,4
77,2
61,1
45,3
22,26
57,3
126,1
54,1
24,17
95,1
66,1
31,8
36,5
89,1
27,12
62,2
41,4
23,15
84,1
32,7
43,6
46,2
40,1
29,13
37,4
55,2
51,1
65,1
14,77
58,1
39,4
30,6
28,13
38,7
18,35
13,94
25,11
16,41
20,29
78,1
10,189
33,5
35,5
19,20
49,1
63,1
15,64
21,23
26,11
6,735
12,125
11,130
17,51
42,2
5,1146
9,240
7,511
8,327
4,18
842,1
154,1
69,4
102,1
97,1
114,1
223,1
124,2
85,2
42,2
128,1
56,2
84,1
95,1
118,1
54,2
61,2
23,25
40,4
139,1
57,1
43,3
75,1
98,1
22,18
37,4
28,10
26,13
47,3
66,3
94,1
65,1
39,4
27,14
76,1
71,1
46,7
48,2
34,4
52,1
31,5
59,1
21,31
58,2
35,5
29,11
16,50
25,20
49,1
36,2
41,1
30,11
45,1
18,34
10,175
70,1
32,6
17,44
15,52
19,28
12,122
20,23
64,1
44,3
38,5
14,78
33,5
24,15
11,148
13,83
6,715
7,490
9,248
8,328
5,1186
4,16
583,1
130,2
392,1
93,2
129,1
64,1
222,1
106,1
133,1
47,1
73,1
160,1
120,1
100,1
62,1
110,1
72,1
96,1
51,2
69,2
41,4
33,1
140,1
28,11
57,1
66,1
50,3
35,6
43,2
80,2
32,7
37,6
92,1
31,7
38,5
34,4
24,20
42,4
61,2
40,5
19,40
17,40
58,1
29,9
39,5
36,1
30,3
82,1
20,29
68,1
71,1
54,1
52,1
10,194
23,21
21,31
60,1
49,2
18,41
53,2
48,3
16,42
56,1
44,2
65,1
11,144
15,64
26,15
13,85
46,1
45,1
25,12
14,65
22,19
8,332
27,8
12,127
9,244
7,441
6,752
5,1181
4,14
530,1
203,1
225,2
132,1
223,1
74,3
45,4
71,1
186,1
84,2
77,1
30,9
152,1
62,1
48,3
47,3
56,1
52,5
91,1
42,4
96,2
46,4
76,1
31,7
44,3
35,6
57,3
21,29
36,11
65,2
86,1
33,4
53,1
19,41
61,3
70,1
17,46
60,1
28,5
63,2
59,1
25,12
38,2
81,1
20,24
75,1
26,13
43,3
27,7
93,1
22,21
34,5
18,32
40,4
29,9
50,3
23,11
24,14
49,2
37,3
16,50
51,1
39,4
12,96
15,66
14,81
32,3
11,135
9,249
13,78
8,372
67,1
10,178
41,2
7,507
6,720
5,1154
4,11
557,1
361,1
128,1
220,1
107,1
138,1
144,1
125,1
78,1
29,9
85,1
28,7
142,1
51,4
55,3
37,8
48,2
105,2
80,1
108,1
104,1
106,1
32,6
72,1
58,1
77,1
67,2
88,1
56,1
17,34
26,10
27,19
14,83
36,5
59,1
66,1
47,3
34,6
30,12
12,117
69,1
61,1
68,1
75,1
49,3
24,14
22,20
45,4
43,3
74,1
42,2
83,1
15,60
46,3
21,33
20,29
64,1
54,1
52,2
35,6
31,9
23,15
25,9
16,49
19,18
39,6
9,241
13,85
44,1
18,41
53,1
33,8
38,2
40,1
41,1
11,144
10,186
8,350
7,476
6,740
5,1159
4,13
481,1
331,2
119,1
95,2
86,1
40,6
58,1
131,1
127,1
103,1
109,1
66,2
69,4
75,2
43,5
28,17
51,1
48,4
99,1
78,1
71,1
55,3
35,14
44,1
54,1
81,1
29,15
41,4
57,1
53,3
59,1
52,2
49,2
22,16
34,6
60,1
39,4
93,1
46,1
24,26
32,6
33,9
65,1
25,15
45,2
31,7
17,42
30,9
64,1
23,20
9,237
26,5
13,91
21,21
67,1
73,1
42,4
38,3
15,64
19,33
74,1
14,75
47,1
10,197
18,40
16,34
8,365
37,2
36,2
12,111
11,144
56,1
27,8
20,18
7,478
6,690
4,13
5,1185
436,1
399,1
304,1
131,1
167,1
44,4
183,1
98,2
106,1
82,2
112,1
31,13
120,1
101,1
60,3
63,1
75,1
58,3
71,2
45,2
103,2
95,1
84,2
32,8
34,6
51,1
52,1
39,2
49,6
138,1
26,14
46,2
13,91
33,6
61,1
19,28
22,23
29,5
59,1
48,4
28,9
35,3
16,55
30,7
40,5
69,1
104,1
42,6
38,6
64,1
54,2
25,15
23,11
50,2
17,44
37,4
36,4
27,6
24,16
43,2
12,106
18,41
15,47
41,4
11,146
20,35
14,81
10,194
21,19
7,498
8,332
9,232
5,1187
6,713
4,13
725,1
92,1
119,1
189,1
181,1
185,1
96,1
136,1
115,1
104,1
59,2
48,3
65,2
89,1
94,1
56,1
82,1
69,1
44,3
140,1
70,2
24,20
80,1
36,4
19,20
156,1
110,1
58,3
31,10
81,1
30,9
42,2
45,4
37,4
54,2
78,1
46,4
11,129
47,3
67,1
73,1
32,11
66,1
34,6
49,2
41,4
52,2
84,1
39,3
43,2
25,11
28,7
50,3
33,9
16,52
17,43
51,1
27,10
40,2
53,2
23,17
20,31
18,58
35,5
26,11
38,1
55,2
22,21
12,115
15,63
29,6
13,77
21,14
14,84
9,253
10,181
8,325
7,496
6,703
5,1201
4,11
