degree,count
34,2
10,86
45,3
13,55
30,4
31,4
23,14
15,27
12,44
18,11
22,9
21,9
9,121
27,3
16,27
5,593
8,169
7,250
6,363
4,11
374,1
41,4
185,1
121,1
62,3
81,1
146,1
127,1
67,2
27,8
110,1
20,17
36,2
48,1
131,1
35,4
68,1
52,2
38,2
40,1
60,1
59,1
12,66
51,2
66,1
76,1
64,1
25,5
30,3
17,18
18,21
61,1
44,1
16,26
23,13
54,1
26,7
37,2
42,1
24,8
31,6
22,8
29,6
33,2
14,34
34,4
13,49
32,4
28,5
15,30
43,1
9,110
7,222
11,68
39,1
21,6
8,165
10,106
19,8
6,365
5,601
4,10
3,2
375,1
145,1
210,1
62,1
71,2
60,3
102,1
109,1
65,2
142,1
88,1
45,1
31,3
97,1
58,1
24,4
35,5
25,10
34,3
40,4
70,1
9,123
68,1
37,2
22,10
44,3
103,1
46,2
50,1
28,9
57,1
30,4
23,6
43,3
29,8
36,2
48,1
14,35
47,1
26,8
19,17
39,2
27,7
21,12
15,35
10,90
18,18
13,47
16,16
38,1
20,9
8,181
12,59
11,59
6,355
17,22
7,251
32,1
5,585
33,1
4,11
295,1
210,1
161,1
60,1
64,1
49,3
96,1
111,1
69,2
90,1
99,1
45,2
92,2
37,1
47,3
48,1
74,1
53,1
39,2
38,3
107,1
52,3
36,2
29,4
62,1
54,2
26,2
56,1
55,2
58,2
25,10
12,64
21,6
35,4
27,3
13,41
41,1
50,1
32,4
22,14
30,7
17,17
20,17
15,25
23,8
46,1
16,32
24,6
43,1
31,4
18,22
9,105
14,36
10,84
33,1
19,15
11,81
8,179
7,273
28,1
6,345
5,582
4,8
298,1
254,1
158,1
163,1
105,1
69,1
121,1
102,1
54,1
55,2
46,1
72,1
48,3
26,7
84,2
15,40
44,3
93,1
51,1
79,1
60,1
29,2
35,5
56,4
32,3
33,2
27,7
22,12
25,16
61,1
34,2
10,88
28,7
31,1
64,1
52,1
38,2
20,6
23,6
42,1
37,3
30,2
12,57
19,18
18,21
16,31
14,32
11,70
24,8
13,42
7,255
21,11
17,22
6,354
8,182
5,571
9,115
4,14
3,1
301,1
138,2
197,1
120,1
118,1
201,1
54,3
50,1
40,3
75,1
81,1
48,3
53,1
51,1
28,6
49,3
23,12
67,1
58,2
25,7
34,5
16,21
31,6
59,1
21,14
11,77
52,1
36,2
32,2
38,4
46,2
47,2
17,22
27,6
65,1
12,59
13,43
37,2
26,5
30,2
44,1
22,9
15,36
42,1
24,8
10,107
14,33
19,13
6,361
29,1
18,21
7,257
20,14
9,114
8,168
35,1
5,563
4,11
457,1
189,1
183,1
99,2
83,1
43,2
153,1
65,1
31,4
61,1
37,7
38,2
57,1
40,4
33,4
35,2
30,8
56,1
53,1
13,42
24,14
41,3
45,2
29,1
39,3
66,1
49,1
48,2
17,24
60,2
34,3
47,2
15,35
21,10
76,1
19,15
18,18
62,1
26,6
32,3
7,238
20,16
14,35
25,9
28,4
16,21
42,2
10,88
9,136
27,3
6,338
11,62
12,59
22,7
8,159
23,4
5,618
4,15
295,1
175,1
162,1
69,1
79,1
74,1
98,1
218,1
40,1
65,1
38,2
28,7
32,4
99,1
47,2
34,1
67,1
29,6
94,1
54,1
87,1
58,2
23,10
31,6
57,1
43,2
48,2
16,30
19,21
60,1
55,1
41,1
21,21
20,15
37,1
39,2
49,2
46,1
36,1
26,5
35,1
14,35
30,3
24,5
12,64
42,2
13,44
56,1
44,2
9,115
22,8
18,22
33,1
11,80
17,21
27,6
15,26
10,93
7,252
25,3
8,145
6,381
5,566
4,10
