degree,count
74,3
78,2
79,1
32,9
57,1
51,2
42,5
35,5
38,5
52,3
71,1
48,4
46,7
34,10
60,1
30,18
24,27
31,15
28,19
64,1
47,3
50,4
21,30
29,13
39,8
41,4
36,6
109,1
58,1
37,5
59,1
63,2
44,5
10,239
15,91
27,16
18,58
45,2
16,73
19,47
23,20
25,13
68,2
17,53
61,2
22,25
20,38
55,2
33,8
54,1
26,18
8,512
13,150
11,197
14,107
9,350
6,1066
12,176
5,1720
7,729
40,1
4,12
547,1
161,1
425,1
148,2
79,1
328,1
95,1
70,1
154,2
112,1
104,1
90,1
128,1
145,1
68,1
164,1
45,3
58,3
191,1
94,2
82,1
87,1
60,1
30,10
55,1
61,1
118,1
72,1
59,3
92,1
63,2
57,2
143,1
62,1
131,1
47,5
48,1
49,5
13,132
93,1
39,6
52,3
37,6
117,1
46,2
34,8
86,1
66,1
38,9
42,6
51,3
44,4
81,1
78,1
32,11
41,8
53,2
71,2
24,20
25,21
56,5
50,2
17,70
27,13
31,15
40,3
28,12
69,1
21,34
36,10
76,1
15,92
29,12
35,11
33,6
19,50
26,24
22,17
23,15
16,72
18,52
14,108
54,1
43,4
20,39
11,222
10,289
12,167
5,1742
8,474
9,346
6,1047
7,717
4,12
640,1
178,1
210,1
122,2
204,1
54,5
292,1
126,1
171,1
144,1
96,1
116,1
88,2
225,1
118,1
102,1
101,2
133,1
67,1
32,18
49,4
64,2
192,1
69,1
113,1
66,1
39,12
50,3
43,7
72,2
80,1
103,1
41,4
51,6
40,7
38,6
58,2
37,13
19,45
31,9
28,16
62,1
47,3
42,8
73,2
77,1
55,1
20,41
87,1
46,2
86,1
57,1
81,1
56,2
27,16
21,37
25,21
44,5
33,13
48,3
45,5
35,7
26,13
59,2
90,1
22,29
15,97
18,66
82,1
36,3
53,1
24,13
17,51
12,173
9,321
16,68
34,4
23,24
29,15
14,89
52,1
11,241
70,1
30,6
10,244
13,127
7,765
8,511
5,1741
6,1020
4,12
605,1
389,1
142,1
171,1
269,1
230,1
112,1
37,6
74,3
145,1
129,1
113,1
328,1
36,9
87,1
57,1
71,1
92,2
116,1
70,2
94,1
104,1
84,2
41,5
89,1
117,1
107,2
83,1
97,1
95,1
39,6
52,2
86,1
80,1
69,2
49,5
62,1
50,3
27,24
119,1
73,1
46,4
17,62
48,3
90,1
42,4
79,1
31,8
61,1
34,3
38,6
59,3
54,2
60,1
85,1
65,2
23,23
44,5
58,1
56,2
25,24
53,2
77,1
43,6
47,1
82,1
16,59
18,54
40,6
32,10
12,162
29,19
35,13
26,17
21,37
51,2
22,29
66,1
28,14
33,8
13,152
45,1
19,32
14,98
55,1
20,43
11,234
24,22
15,80
30,5
8,508
10,241
6,1074
9,368
7,717
5,1713
4,12
681,1
493,1
194,1
82,1
72,2
127,1
212,1
75,1
93,2
69,3
184,1
110,1
118,1
58,3
42,9
79,1
83,1
169,1
54,3
84,1
123,1
80,1
122,1
197,1
68,2
78,1
132,1
67,2
51,7
55,2
37,4
41,6
63,2
74,1
12,174
100,1
40,7
45,4
28,11
46,4
33,9
53,4
56,3
104,1
44,6
32,13
25,32
66,2
62,1
34,8
61,3
49,5
13,131
64,1
73,2
23,35
35,8
59,1
20,38
48,3
30,12
50,3
29,17
38,3
26,23
16,71
15,93
24,23
27,15
57,1
39,4
21,34
52,1
18,52
36,5
22,21
17,51
31,9
47,1
19,42
11,216
14,86
9,362
10,273
6,1069
43,2
8,496
7,692
5,1733
4,15
829,1
227,1
189,1
285,1
86,1
91,2
249,1
190,1
110,1
112,1
68,2
152,1
114,1
39,9
102,1
133,1
97,1
43,4
38,7
93,1
96,1
79,3
61,3
98,1
58,3
119,1
56,6
107,1
65,1
142,1
31,11
29,15
73,1
87,1
40,4
63,1
69,1
172,1
27,13
19,50
44,8
52,3
64,2
36,11
24,15
83,1
82,1
49,2
37,6
53,4
41,6
34,7
51,2
45,4
100,1
22,19
77,2
48,2
21,37
50,5
25,33
32,9
33,6
30,11
23,31
35,6
28,12
15,82
18,53
57,1
47,1
20,47
59,1
16,67
14,113
13,139
12,167
17,59
26,15
9,370
11,191
42,4
66,1
46,1
7,690
54,1
10,290
8,497
5,1712
6,1072
4,22
505,1
323,1
696,1
268,1
111,1
119,1
87,2
113,1
75,2
154,1
96,1
84,1
91,1
130,2
57,2
62,1
83,2
121,1
38,7
86,1
54,3
47,2
35,7
92,1
133,1
67,3
94,1
58,2
70,1
51,6
65,1
45,3
72,1
78,2
167,1
77,1
22,28
53,3
74,1
27,10
69,1
40,5
50,5
56,1
55,1
42,5
32,11
34,8
37,6
33,8
85,2
41,7
48,4
39,4
43,7
30,18
44,5
46,3
36,6
49,3
20,29
28,14
21,26
31,19
59,1
17,71
68,3
64,1
15,96
29,10
26,22
19,44
13,148
18,59
11,192
25,17
23,17
14,117
16,78
10,291
24,20
8,467
52,1
12,162
7,725
9,373
6,1044
5,1717
4,17
